table	ID	SkillGroupID	SkillLevel	SkillType	SkillName	Cooldown	MPCon	TotalDamage	DamAttCoeff	DamArmCoeff	DamMHPCoeff	DamTargetMHPCoeff	DamTargetHPCoeff	BuffSet1	BuffSet2	BuffSet3	SkillDesc
ChPCSkillInfo	2011003000004					0.0	0	0	2.0875000953674316	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011003000005					0.0	0	0	2.1710000038146973	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011016000002					0.0	0	0	1.9579999446868896	0.0	0.0						
ChPCSkillInfo	2011016000003					0.0	0	0	2.135999917984009	0.0	0.0						
ChPCSkillInfo	2011016000004					0.0	0	0	2.2249999046325684	0.0	0.0						
ChPCSkillInfo	2011016000005					0.0	0	0	2.313999891281128	0.0	0.0						
ChPCSkillInfo	2011101000002					0.0	0	0	2.8380000591278076	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000003					0.0	0	0	3.0959999561309814	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000004					0.0	0	0	3.2249999046325684	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000005					0.0	0	0	3.3540000915527344	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000102					0.0	0	0	7.0289998054504395	0.0	0.0			[2011210007]	[2011210013]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000103					0.0	0	0	7.668000221252441	0.0	0.0			[2011210007]	[2011210013]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000104					0.0	0	0	7.987500190734863	0.0	0.0			[2011210007]	[2011210013]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011101000105					0.0	0	0	8.307000160217285	0.0	0.0			[2011210007]	[2011210013]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2011201000002					18.0	158	0	2.3320000171661377	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000003					18.0	166	0	2.5439999103546143	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000004					18.0	175	0	2.6500000953674316	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000005					18.0	183	0	2.75600004196167	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000102					18.0	158	0	2.3320000171661377	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000103					18.0	166	0	2.5439999103546143	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000104					18.0	175	0	2.6500000953674316	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011201000105					18.0	183	0	2.75600004196167	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011301000002					18.0	316	0	5.565999984741211	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011301000003					18.0	333	0	6.072000026702881	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011301000004					18.0	351	0	6.324999809265137	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011301000005					18.0	367	0	6.578000068664551	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011601000002					20.0	0	0	8.206000328063965	0.0	0.0			[2011210010,2011210011,2011210013]			· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2011601000003					20.0	0	0	8.95199966430664	0.0	0.0			[2011210010,2011210011,2011210013]			· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2011601000004					20.0	0	0	9.324999809265137	0.0	0.0			[2011210010,2011210011,2011210013]			· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2011601000005					20.0	0	0	9.697999954223633	0.0	0.0			[2011210010,2011210011,2011210013]			· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2011501000002					45.0	0	0	4.510000228881836	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000003					45.0	0	0	4.920000076293945	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000004					45.0	0	0	5.125	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000005					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000006					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000007					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000008					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000009					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000010					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000011					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000012					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000013					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000014					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011501000015					45.0	0	0	5.329999923706055	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation de <color=#FAC800>[Attaque de combo de ruée]</color> à <color=#FFDF7D>2 reprises</color> en <color=#FFDF7D>5 secondes</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2011701000002					60.0	0	0	12.803999900817871	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011701000003					60.0	0	0	13.968000411987305	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011701000004					60.0	0	0	14.550000190734863	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011701000005					60.0	0	0	15.131999969482422	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011602000002					18.0	158	0	2.3320000171661377	0.0	0.0						
ChPCSkillInfo	2011602000003					18.0	166	0	2.5439999103546143	0.0	0.0						
ChPCSkillInfo	2011602000004					18.0	175	0	2.6500000953674316	0.0	0.0						
ChPCSkillInfo	2011602000005					18.0	183	0	2.75600004196167	0.0	0.0						
ChPCSkillInfo	2011603000002					18.0	158	0	2.3320000171661377	0.0	0.0						
ChPCSkillInfo	2011603000003					18.0	166	0	2.5439999103546143	0.0	0.0						
ChPCSkillInfo	2011603000004					18.0	175	0	2.6500000953674316	0.0	0.0						
ChPCSkillInfo	2011603000005					18.0	183	0	2.75600004196167	0.0	0.0						
ChPCSkillInfo	2011604000002					18.0	316	0	5.565999984741211	0.0	0.0						
ChPCSkillInfo	2011604000003					18.0	333	0	6.072000026702881	0.0	0.0						
ChPCSkillInfo	2011604000004					18.0	351	0	6.324999809265137	0.0	0.0						
ChPCSkillInfo	2011604000005					18.0	367	0	6.578000068664551	0.0	0.0						
ChPCSkillInfo	2011901000002					120.0	0	0	17.523000717163086	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011901000003					120.0	0	0	19.115999221801758	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011901000004					120.0	0	0	19.912500381469727	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2011901000005					120.0	0	0	20.708999633789062	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131001000002					0.0	0	0	1.0449999570846558	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131001000003					0.0	0	0	1.1399999856948853	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131001000004					0.0	0	0	1.1875	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131001000005					0.0	0	0	1.2350000143051147	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131002000002					0.0	0	0	1.100000023841858	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131002000003					0.0	0	0	1.2000000476837158	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131002000004					0.0	0	0	1.25	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131002000005					0.0	0	0	1.2999999523162842	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131003000002					0.0	0	0	1.187999963760376	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131003000003					0.0	0	0	1.2960000038146973	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131003000004					0.0	0	0	1.350000023841858	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131003000005					0.0	0	0	1.4040000438690186	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131016000002					0.0	0	0	1.5509999990463257	0.0	0.0						
ChPCSkillInfo	2131016000003					0.0	0	0	1.6920000314712524	0.0	0.0						
ChPCSkillInfo	2131016000004					0.0	0	0	1.7625000476837158	0.0	0.0						
ChPCSkillInfo	2131016000005					0.0	0	0	1.8329999446868896	0.0	0.0						
ChPCSkillInfo	2131101000002					0.0	0	0	2.3540000915527344	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101000003					0.0	0	0	2.568000078201294	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101000004					0.0	0	0	2.674999952316284	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101000005					0.0	0	0	2.7820000648498535	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101010002					0.0	0	0	2.3540000915527344	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101010003					0.0	0	0	2.568000078201294	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101010004					0.0	0	0	2.674999952316284	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131101010005					0.0	0	0	2.7820000648498535	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.
ChPCSkillInfo	2131201000002					22.0	197	0	4.565000057220459	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131201000003					22.0	207	0	4.980000019073486	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131201000004					22.0	218	0	5.1875	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131201000005					22.0	229	0	5.394999980926514	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131202000002					20.0	0	0	5.818999767303467	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131202000003					20.0	0	0	6.3480000495910645	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131202000004					20.0	0	0	6.612500190734863	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131202000005					20.0	0	0	6.876999855041504	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131301000002					22.0	197	0	3.740000009536743	0.0	0.0			[2131210011]			· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131301000003					22.0	207	0	4.079999923706055	0.0	0.0			[2131210011]			· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131301000004					22.0	218	0	4.25	0.0	0.0			[2131210011]			· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131301000005					22.0	229	0	4.420000076293945	0.0	0.0			[2131210011]			· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.
ChPCSkillInfo	2131601000002					20.0	0	0	6.578000068664551	0.0	0.0			[2131210012,2131210004]	[2131210015]		· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601000003					20.0	0	0	7.176000118255615	0.0	0.0			[2131210012,2131210004]	[2131210015]		· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601000004					20.0	0	0	7.474999904632568	0.0	0.0			[2131210012,2131210004]	[2131210015]		· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601000005					20.0	0	0	7.77400016784668	0.0	0.0			[2131210012,2131210004]	[2131210015]		· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601010002					20.0	0	0	6.578000068664551	0.0	0.0						· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601010003					20.0	0	0	7.176000118255615	0.0	0.0						· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601010004					20.0	0	0	7.474999904632568	0.0	0.0						· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131601010005					20.0	0	0	7.77400016784668	0.0	0.0						· L'utilisateur inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
ChPCSkillInfo	2131501000002					45.0	0	0	4.807000160217285	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation d'une compétence <color=#FAC800>[Overdrive]</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2131501000003					45.0	0	0	5.24399995803833	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation d'une compétence <color=#FAC800>[Overdrive]</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
ChPCSkillInfo	2131501000004					45.0	0	0	5.462500095367432	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisateur.\n· Temps de rechargement : {Cooldown}.\n· Condition d'utilisation : lors de l'utilisation d'une compétence <color=#FAC800>[Overdrive]</color> ou lorsqu'un effet de <color=#64FAC8>[réaction élémentaire]</color> est actif sur des ennemis à proximité.
